Timestamp,px_raw,py_raw,pz_raw,r_raw,p_raw,y_raw,px_est,py_est,pz_est,r_est,p_est,y_est
1763276025.413275003433,-0.027020000000,9.999834000000,0.172440000000,0.016611613175,0.012382243296,0.003405026816,-0.026050704241,10.000030714542,0.172127185558,0.016648029001,0.012301848675,0.003802248242
1763276025.433129072189,-0.028416000000,10.000131000000,0.166990000000,0.016753511732,0.012206269479,0.004090470655,-0.026739719668,10.000063587571,0.170645517037,0.016653401415,0.012296982006,0.003816926321
1763276025.458287954330,-0.028416000000,10.000131000000,0.166990000000,0.016753511732,0.012206269479,0.004090470655,-0.027245735871,10.000088438592,0.169560240306,0.016658434060,0.012292422990,0.003830676266
1763276025.473347902298,-0.028416000000,10.000131000000,0.166990000000,0.016753511732,0.012206269479,0.004090470655,-0.027605804236,10.000104216771,0.168780277984,0.016663157013,0.012288144406,0.003843580218
1763276025.492997884750,-0.028416000000,10.000131000000,0.166990000000,0.016753511732,0.012206269479,0.004090470655,-0.027867733240,10.000116392399,0.168215723470,0.016667596665,0.012284122365,0.003855710263
1763276025.513375997543,-0.028416000000,10.000131000000,0.166990000000,0.016753511732,0.012206269479,0.004090470655,-0.028058256961,10.000125215681,0.167804939990,0.016671776291,0.012280335803,0.003867129966
1763276025.533452987671,-0.024229000000,10.000687000000,0.169084000000,0.016662925861,0.011527174618,0.004238255129,-0.026920015178,10.000300700134,0.168146629917,0.016671356091,0.012244031647,0.003885018967
1763276025.567821979523,-0.024229000000,10.000687000000,0.169084000000,0.016662925861,0.011527174618,0.004238255129,-0.026047953245,10.000439982901,0.168386493721,0.016670958867,0.012209764036,0.003901904464
1763276025.573190927505,-0.024229000000,10.000687000000,0.169084000000,0.016662925861,0.011527174618,0.004238255129,-0.025492768317,10.000517659927,0.168589043583,0.016670582968,0.012177382031,0.003917860830
1763276025.592847108841,-0.024229000000,10.000687000000,0.169084000000,0.016662925861,0.011527174618,0.004238255129,-0.025060733847,10.000583966228,0.168720101427,0.016670226912,0.012146750243,0.003932954778
1763276025.613161087036,-0.024229000000,10.000687000000,0.169084000000,0.016662925861,0.011527174618,0.004238255129,-0.024745453383,10.000632257743,0.168816177156,0.016669889356,0.012117746773,0.003947246372
1763276025.633162975311,-0.037868000000,10.014427000000,0.160381000000,0.016775957083,0.011457059994,0.003746294286,-0.028632140187,10.004809565834,0.166262718020,0.016674822826,0.012086997905,0.003937895571
1763276025.663181066513,-0.037868000000,10.014427000000,0.160381000000,0.016775957083,0.011457059994,0.003746294286,-0.031573996615,10.008007406428,0.164308312450,0.016679501985,0.012057835770,0.003929027150
1763276025.673254013062,-0.037868000000,10.014427000000,0.160381000000,0.016775957083,0.011457059994,0.003746294286,-0.033526654759,10.010045421379,0.163061972105,0.016683943102,0.012030158715,0.003920610218
1763276025.693006038666,-0.037868000000,10.014427000000,0.160381000000,0.016775957083,0.011457059994,0.003746294286,-0.035015214531,10.011640136303,0.162087124269,0.016688161025,0.012003873975,0.003912616584
1763276025.712821960449,-0.037868000000,10.014427000000,0.160381000000,0.016775957083,0.011457059994,0.003746294286,-0.036093452973,10.012792140849,0.161382875677,0.016692169346,0.011978896645,0.003905020445
1763276025.733037948608,-0.030146000000,10.006129000000,0.170257000000,0.016691327181,0.011921364131,0.003491675108,-0.034552430283,10.011129474116,0.163844125644,0.016692130505,0.011976278482,0.003886210057
1763276025.763034105301,-0.030146000000,10.006129000000,0.170257000000,0.016691327181,0.011921364131,0.003491675108,-0.033468625456,10.009987691967,0.165645112592,0.016692093603,0.011973787956,0.003868316689
