Quat_X	Quat_Y	Quat_Z	Quat_W	Roll(deg)	Pitch(deg)	Yaw(deg)
0.003337	0.013015	-0.607135	0.794485	-0.601877	1.417210	-74.780619
0.004386	0.013824	-0.606988	0.794579	-0.562402	1.563968	-74.760924
0.003220	0.013452	-0.607643	0.794090	-0.643885	1.448443	-74.855058
0.004045	0.013988	-0.607489	0.794194	-0.605856	1.554796	-74.833880
0.004045	0.013988	-0.607489	0.794194	-0.605856	1.554796	-74.833880
0.004045	0.013988	-0.607489	0.794194	-0.605856	1.554796	-74.833880
0.002334	0.011724	-0.608838	0.793205	-0.605959	1.228579	-75.023807
0.002334	0.011724	-0.608838	0.793205	-0.605959	1.228579	-75.023807
0.002334	0.011724	-0.608838	0.793205	-0.605959	1.228579	-75.023807
0.002334	0.011724	-0.608838	0.793205	-0.605959	1.228579	-75.023807
0.002334	0.011724	-0.608838	0.793205	-0.605959	1.228579	-75.023807
0.002509	0.011621	-0.608416	0.793529	-0.582205	1.231739	-74.962598
0.001986	0.012057	-0.609663	0.792566	-0.662127	1.233876	-75.144027
0.003394	0.012783	-0.609236	0.792878	-0.584239	1.398513	-75.083441
0.004128	0.012326	-0.608533	0.793422	-0.484362	1.408672	-74.980396
0.004128	0.012326	-0.608533	0.793422	-0.484362	1.408672	-74.980396
0.005271	0.012685	-0.608803	0.793202	-0.405995	1.520898	-75.019727
0.004487	0.012674	-0.609922	0.792348	-0.478568	1.464517	-75.181773
0.004487	0.012674	-0.609922	0.792348	-0.478568	1.464517	-75.181773
0.004487	0.012674	-0.609922	0.792348	-0.478568	1.464517	-75.181773
0.004487	0.012674	-0.609922	0.792348	-0.478568	1.464517	-75.181773
0.005042	0.012922	-0.609731	0.792487	-0.445147	1.525942	-75.154523
0.005042	0.012922	-0.609731	0.792487	-0.445147	1.525942	-75.154523
0.005042	0.012922	-0.609731	0.792487	-0.445147	1.525942	-75.154523
0.005042	0.012922	-0.609731	0.792487	-0.445147	1.525942	-75.154523
0.005042	0.012922	-0.609731	0.792487	-0.445147	1.525942	-75.154523
0.003254	0.012548	-0.610488	0.791919	-0.582702	1.366466	-75.263994
0.003254	0.012548	-0.610488	0.791919	-0.582702	1.366466	-75.263994
0.003254	0.012548	-0.610488	0.791919	-0.582702	1.366466	-75.263994
0.003254	0.012548	-0.610488	0.791919	-0.582702	1.366466	-75.263994
0.003254	0.012548	-0.610488	0.791919	-0.582702	1.366466	-75.263994
0.004050	0.013081	-0.610220	0.792114	-0.547274	1.470718	-75.226101
0.004800	0.013394	-0.611811	0.790876	-0.504210	1.550577	-75.456928
0.004800	0.013394	-0.611811	0.790876	-0.504210	1.550577	-75.456928
0.004800	0.013394	-0.611811	0.790876	-0.504210	1.550577	-75.456928
0.004800	0.013394	-0.611811	0.790876	-0.504210	1.550577	-75.456928
0.005637	0.013844	-0.611625	0.791007	-0.459527	1.650166	-75.430676
0.001588	0.012295	-0.612835	0.790114	-0.719830	1.224805	-75.604050
0.001588	0.012295	-0.612835	0.790114	-0.719830	1.224805	-75.604050
0.001588	0.012295	-0.612835	0.790114	-0.719830	1.224805	-75.604050
0.001588	0.012295	-0.612835	0.790114	-0.719830	1.224805	-75.604050
0.002006	0.012528	-0.612290	0.790531	-0.697476	1.275743	-75.525480
0.000974	0.010415	-0.612997	0.790016	-0.643533	1.011332	-75.623588
0.000974	0.010415	-0.612997	0.790016	-0.643533	1.011332	-75.623588
0.000974	0.010415	-0.612997	0.790016	-0.643533	1.011332	-75.623588
0.000974	0.010415	-0.612997	0.790016	-0.643533	1.011332	-75.623588
0.001044	0.010478	-0.612713	0.790236	-0.641255	1.022183	-75.582460
0.000667	0.009081	-0.612828	0.790164	-0.577394	0.869123	-75.596590
0.000667	0.009081	-0.612828	0.790164	-0.577394	0.869123	-75.596590
0.000667	0.009081	-0.612828	0.790164	-0.577394	0.869123	-75.596590
0.000667	0.009081	-0.612828	0.790164	-0.577394	0.869123	-75.596590
0.001475	0.009491	-0.613268	0.789817	-0.533569	0.962697	-75.660907
0.000058	0.008723	-0.613105	0.789953	-0.607669	0.793724	-75.636322
0.000757	0.008810	-0.613072	0.789978	-0.550469	0.850736	-75.631455
0.001083	0.009093	-0.613072	0.789974	-0.540846	0.899259	-75.631894
0.001083	0.009093	-0.613072	0.789974	-0.540846	0.899259	-75.631894
0.001491	0.009184	-0.613029	0.790006	-0.510254	0.936190	-75.625677
0.000259	0.010167	-0.614082	0.789177	-0.692125	0.937699	-75.780748
0.000259	0.010167	-0.614082	0.789177	-0.692125	0.937699	-75.780748
0.000259	0.010167	-0.614082	0.789177	-0.692125	0.937699	-75.780748
0.000259	0.010167	-0.614082	0.789177	-0.692125	0.937699	-75.780748
0.000696	0.010504	-0.613817	0.789378	-0.675994	0.999157	-75.742866
0.000696	0.010504	-0.613817	0.789378	-0.675994	0.999157	-75.742866
0.000696	0.010504	-0.613817	0.789378	-0.675994	0.999157	-75.742866
0.000696	0.010504	-0.613817	0.789378	-0.675994	0.999157	-75.742866
0.000696	0.010504	-0.613817	0.789378	-0.675994	0.999157	-75.742866
0.004517	0.010935	-0.619171	0.785167	-0.369546	1.304462	-76.521779
0.004517	0.010935	-0.619171	0.785167	-0.369546	1.304462	-76.521779
0.004517	0.010935	-0.619171	0.785167	-0.369546	1.304462	-76.521779
0.004927	0.010515	-0.618576	0.785639	-0.301854	1.295994	-76.433950
0.006562	0.010871	-0.625566	0.780068	-0.192773	1.442296	-77.457313
0.006749	0.010907	-0.625032	0.780494	-0.177637	1.459044	-77.378865
0.009874	0.011147	-0.640139	0.768115	0.051444	1.705707	-79.614177
0.010285	0.011366	-0.639585	0.768568	0.072823	1.755091	-79.531816
0.011564	0.010052	-0.666057	0.745744	0.221101	1.741887	-83.535545
0.011713	0.010060	-0.665519	0.746221	0.234492	1.753778	-83.452915
0.011713	0.010060	-0.665519	0.746221	0.234492	1.753778	-83.452915
0.011713	0.010060	-0.665519	0.746221	0.234492	1.753778	-83.452915
0.011713	0.010060	-0.665519	0.746221	0.234492	1.753778	-83.452915
0.011713	0.010060	-0.665519	0.746221	0.234492	1.753778	-83.452915
0.014021	0.009337	-0.706412	0.707601	0.381285	1.892418	-89.897346
0.014021	0.009337	-0.706412	0.707601	0.381285	1.892418	-89.897346
0.014021	0.009337	-0.706412	0.707601	0.381285	1.892418	-89.897346
0.013899	0.009259	-0.705566	0.708447	0.379948	1.875761	-89.760304
0.011627	0.011872	-0.740142	0.672245	-0.111304	1.901025	-95.506314
0.011627	0.011872	-0.740142	0.672245	-0.111304	1.901025	-95.506314
0.011627	0.011872	-0.740142	0.672245	-0.111304	1.901025	-95.506314
0.011730	0.012247	-0.739179	0.673295	-0.132426	1.938850	-95.343424
0.008715	0.010074	-0.777665	0.628537	-0.270129	1.502381	-102.110746
0.008715	0.010074	-0.777665	0.628537	-0.270129	1.502381	-102.110746
0.008715	0.010074	-0.777665	0.628537	-0.270129	1.502381	-102.110746
0.008698	0.009820	-0.776966	0.629406	-0.247055	1.482845	-101.982594
0.004165	0.014324	-0.804584	0.593651	-1.037667	1.358559	-107.169823
0.004429	0.014583	-0.803591	0.594986	-1.041271	1.402259	-106.979583
0.004429	0.014583	-0.803591	0.594986	-1.041271	1.402259	-106.979583
0.004429	0.014583	-0.803591	0.594986	-1.041271	1.402259	-106.979583
0.007554	0.008329	-0.854359	0.519561	-0.365771	1.235537	-117.393899
0.007554	0.008329	-0.854359	0.519561	-0.365771	1.235537	-117.393899
0.007554	0.008329	-0.854359	0.519561	-0.365771	1.235537	-117.393899
0.007554	0.008329	-0.854359	0.519561	-0.365771	1.235537	-117.393899
0.007451	0.008097	-0.854182	0.519857	-0.348766	1.211759	-117.354121
-0.005024	-0.011478	0.886910	-0.461772	-0.900900	1.118033	-125.001077
-0.005024	-0.011478	0.886910	-0.461772	-0.900900	1.118033	-125.001077
-0.005024	-0.011478	0.886910	-0.461772	-0.900900	1.118033	-125.001077
-0.005024	-0.011478	0.886910	-0.461772	-0.900900	1.118033	-125.001077
-0.005293	-0.011426	0.886828	-0.461929	-0.881178	1.142780	-124.980777
-0.003593	-0.013982	0.912665	-0.408453	-1.294438	1.030256	-131.790902
-0.003593	-0.013982	0.912665	-0.408453	-1.294438	1.030256	-131.790902
-0.003593	-0.013982	0.912665	-0.408453	-1.294438	1.030256	-131.790902
-0.003593	-0.013982	0.912665	-0.408453	-1.294438	1.030256	-131.790902
-0.004572	-0.014872	0.913133	-0.407364	-1.343148	1.172717	-131.928838
-0.003697	-0.015316	0.934594	-0.355367	-1.490146	1.019689	-138.375973
-0.003697	-0.015316	0.934594	-0.355367	-1.490146	1.019689	-138.375973
-0.003697	-0.015316	0.934594	-0.355367	-1.490146	1.019689	-138.375973
-0.003697	-0.015316	0.934594	-0.355367	-1.490146	1.019689	-138.375973
-0.004418	-0.016150	0.934991	-0.354277	-1.551476	1.129070	-138.510937
-0.004755	-0.016705	0.953089	-0.302191	-1.660331	1.097859	-144.831928
-0.004755	-0.016705	0.953089	-0.302191	-1.660331	1.097859	-144.831928
-0.004755	-0.016705	0.953089	-0.302191	-1.660331	1.097859	-144.831928
-0.005017	-0.017071	0.953493	-0.300888	-1.692815	1.136839	-144.989162
-0.000569	-0.021518	0.963623	-0.266398	-2.359565	0.719728	-149.107413
-0.000058	-0.021213	0.963873	-0.265515	-2.342053	0.651843	-149.211099
0.001371	-0.019009	0.974878	-0.221924	-2.158959	0.330254	-154.357365
0.002158	-0.019095	0.974970	-0.221505	-2.188684	0.243583	-154.404960
0.000519	-0.019691	0.980361	-0.196223	-2.224389	0.384460	-157.370651
0.000519	-0.019691	0.980361	-0.196223	-2.224389	0.384460	-157.370651
0.000638	-0.019711	0.980379	-0.196134	-2.229343	0.371338	-157.380819
0.001457	-0.021771	0.982873	-0.182989	-2.483406	0.292417	-158.913445
0.001457	-0.021771	0.982873	-0.182989	-2.483406	0.292417	-158.913445
0.001457	-0.021771	0.982873	-0.182989	-2.483406	0.292417	-158.913445
0.001591	-0.021930	0.982860	-0.183036	-2.504119	0.280779	-158.907675
0.000818	-0.021206	0.982590	-0.184574	-2.405774	0.356418	-158.730054
0.000818	-0.021206	0.982590	-0.184574	-2.405774	0.356418	-158.730054
0.000818	-0.021206	0.982590	-0.184574	-2.405774	0.356418	-158.730054
0.000818	-0.021206	0.982590	-0.184574	-2.405774	0.356418	-158.730054
0.001189	-0.021360	0.982749	-0.183701	-2.431248	0.315743	-158.830976
0.001534	-0.023824	0.980628	-0.194422	-2.712382	0.358402	-157.580102
0.001534	-0.023824	0.980628	-0.194422	-2.712382	0.358402	-157.580102
0.001534	-0.023824	0.980628	-0.194422	-2.712382	0.358402	-157.580102
0.002184	-0.023766	0.980702	-0.194045	-2.720447	0.283022	-157.622375
-0.000832	-0.020304	0.972769	-0.230886	-2.242003	0.629951	-153.308242
-0.000832	-0.020304	0.972769	-0.230886	-2.242003	0.629951	-153.308242
-0.000832	-0.020304	0.972769	-0.230886	-2.242003	0.629951	-153.308242
-0.000421	-0.020076	0.973012	-0.229880	-2.228036	0.575799	-153.425730
-0.007189	-0.020807	0.958711	-0.283530	-2.053399	1.465966	-147.076073
-0.007189	-0.020807	0.958711	-0.283530	-2.053399	1.465966	-147.076073
-0.007189	-0.020807	0.958711	-0.283530	-2.053399	1.465966	-147.076073
-0.007189	-0.020807	0.958711	-0.283530	-2.053399	1.465966	-147.076073
-0.006851	-0.020895	0.958781	-0.283294	-2.074392	1.431172	-147.103926
-0.007089	-0.023977	0.933203	-0.358478	-2.274478	1.743288	-138.007328
-0.007089	-0.023977	0.933203	-0.358478	-2.274478	1.743288	-138.007328
-0.007089	-0.023977	0.933203	-0.358478	-2.274478	1.743288	-138.007328
-0.006864	-0.023870	0.933702	-0.357189	-2.274618	1.711683	-138.165141
-0.003170	-0.031637	0.887070	-0.460540	-3.051914	1.992243	-125.179120
-0.003170	-0.031637	0.887070	-0.460540	-3.051914	1.992243	-125.179120
-0.003170	-0.031637	0.887070	-0.460540	-3.051914	1.992243	-125.179120
-0.003170	-0.031637	0.887070	-0.460540	-3.051914	1.992243	-125.179120
-0.003266	-0.031589	0.887821	-0.459093	-3.045220	1.994513	-125.365974
-0.003266	-0.031589	0.887821	-0.459093	-3.045220	1.994513	-125.365974
-0.003266	-0.031589	0.887821	-0.459093	-3.045220	1.994513	-125.365974
-0.003266	-0.031589	0.887821	-0.459093	-3.045220	1.994513	-125.365974
-0.003266	-0.031589	0.887821	-0.459093	-3.045220	1.994513	-125.365974
-0.008660	0.044151	-0.795049	0.604875	-4.631346	2.271879	-105.563971
-0.008660	0.044151	-0.795049	0.604875	-4.631346	2.271879	-105.563971
-0.008660	0.044151	-0.795049	0.604875	-4.631346	2.271879	-105.563971
-0.008168	0.044547	-0.795517	0.604236	-4.635358	2.340510	-105.657670
0.001187	0.026652	-0.738075	0.674191	-2.164499	2.159948	-95.220838
0.001205	0.026680	-0.738485	0.673741	-2.166798	2.162315	-95.290711
-0.002175	0.020546	-0.658111	0.752638	-1.737990	1.608194	-82.357666
-0.001218	0.021319	-0.658608	0.752183	-1.715001	1.745913	-82.436617
-0.000205	0.014105	-0.594035	0.804316	-0.979335	1.286180	-72.907120
-0.000205	0.014105	-0.594035	0.804316	-0.979335	1.286180	-72.907120
-0.000267	0.014570	-0.593020	0.805056	-1.015062	1.326095	-72.763922
0.005566	0.008764	-0.556213	0.830975	-0.028590	1.189379	-67.593033
0.005566	0.008764	-0.556213	0.830975	-0.028590	1.189379	-67.593033
0.005566	0.008764	-0.556213	0.830975	-0.028590	1.189379	-67.593033
0.006155	0.009218	-0.556285	0.830918	-0.001551	1.270160	-67.603244
0.011571	0.005180	-0.554678	0.831969	0.774093	1.229406	-67.374881
0.011571	0.005180	-0.554678	0.831969	0.774093	1.229406	-67.374881
0.011571	0.005180	-0.554678	0.831969	0.774093	1.229406	-67.374881
0.011571	0.005180	-0.554678	0.831969	0.774093	1.229406	-67.374881
0.011469	0.004992	-0.554089	0.832364	0.777168	1.204446	-67.293744
0.009095	0.005618	-0.559550	0.828728	0.503586	1.116753	-68.048857
0.009095	0.005618	-0.559550	0.828728	0.503586	1.116753	-68.048857
0.009095	0.005618	-0.559550	0.828728	0.503586	1.116753	-68.048857
0.009537	0.006161	-0.559466	0.828776	0.510871	1.196619	-68.037373
0.009342	0.004895	-0.579893	0.814624	0.546895	1.077792	-70.885452
0.009342	0.004895	-0.579893	0.814624	0.546895	1.077792	-70.885452
0.009342	0.004895	-0.579893	0.814624	0.546895	1.077792	-70.885452
0.009346	0.004797	-0.580268	0.814358	0.553289	1.069162	-70.938121
0.011151	0.002656	-0.618376	0.785799	0.816055	1.029384	-76.393854
0.011151	0.002656	-0.618376	0.785799	0.816055	1.029384	-76.393854
0.011151	0.002656	-0.618376	0.785799	0.816055	1.029384	-76.393854
0.011193	0.002657	-0.618102	0.786014	0.820127	1.032165	-76.353885
0.013492	0.000557	-0.666569	0.745321	1.110038	1.078198	-83.604516
0.013492	0.000557	-0.666569	0.745321	1.110038	1.078198	-83.604516
0.013492	0.000557	-0.666569	0.745321	1.110038	1.078198	-83.604516
0.013620	0.000767	-0.665902	0.745914	1.105923	1.104927	-83.502015
0.015129	-0.000511	-0.716255	0.697675	1.251843	1.200973	-91.492603
0.015129	-0.000511	-0.716255	0.697675	1.251843	1.200973	-91.492603
0.015129	-0.000511	-0.716255	0.697675	1.251843	1.200973	-91.492603
0.015129	-0.000511	-0.716255	0.697675	1.251843	1.200973	-91.492603
0.015640	-0.000080	-0.715992	0.697934	1.257821	1.276916	-91.449413
0.012938	0.000447	-0.766410	0.642221	0.913119	1.169246	-100.067353
0.012938	0.000447	-0.766410	0.642221	0.913119	1.169246	-100.067353
0.012938	0.000447	-0.766410	0.642221	0.913119	1.169246	-100.067353
0.012938	0.000447	-0.766410	0.642221	0.913119	1.169246	-100.067353
0.012362	-0.000170	-0.766388	0.642259	0.924944	1.073202	-100.063051
0.012938	-0.001432	-0.814495	0.580025	0.993828	1.112449	-109.078858
0.012938	-0.001432	-0.814495	0.580025	0.993828	1.112449	-109.078858
0.012938	-0.001432	-0.814495	0.580025	0.993828	1.112449	-109.078858
0.012938	-0.001432	-0.814495	0.580025	0.993828	1.112449	-109.078858
0.012602	-0.001206	-0.814271	0.580347	0.950817	1.095739	-109.034465
0.011006	-0.000384	-0.853376	0.521180	0.694995	1.053399	-117.166510
0.011006	-0.000384	-0.853376	0.521180	0.694995	1.053399	-117.166510
0.011006	-0.000384	-0.853376	0.521180	0.694995	1.053399	-117.166510
0.011021	-0.000295	-0.853187	0.521489	0.687571	1.059933	-117.125029
-0.006377	-0.002761	0.878403	-0.477870	0.071295	0.793111	-122.905236
-0.006377	-0.002761	0.878403	-0.477870	0.071295	0.793111	-122.905236
-0.006377	-0.002761	0.878403	-0.477870	0.071295	0.793111	-122.905236
-0.006377	-0.002761	0.878403	-0.477870	0.071295	0.793111	-122.905236
-0.006022	-0.002700	0.878829	-0.477091	0.057324	0.754086	-123.007097
-0.003527	-0.007582	0.888593	-0.458620	-0.586743	0.757624	-125.405615
-0.003527	-0.007582	0.888593	-0.458620	-0.586743	0.757624	-125.405615
-0.003527	-0.007582	0.888593	-0.458620	-0.586743	0.757624	-125.405615
-0.003198	-0.007480	0.888744	-0.458332	-0.593877	0.718568	-125.442724
-0.003300	-0.009864	0.891022	-0.453841	-0.835650	0.849964	-126.022269
-0.003300	-0.009864	0.891022	-0.453841	-0.835650	0.849964	-126.022269
-0.003175	-0.009894	0.891334	-0.453227	-0.845792	0.838178	-126.101183
-0.003779	-0.010682	0.890298	-0.455238	-0.892804	0.942820	-125.843103
-0.003779	-0.010682	0.890298	-0.455238	-0.892804	0.942820	-125.843103
-0.003779	-0.010682	0.890298	-0.455238	-0.892804	0.942820	-125.843103
-0.003455	-0.010504	0.890605	-0.454643	-0.892141	0.899880	-125.919491
-0.003304	-0.009809	0.890160	-0.455530	-0.828217	0.849084	-125.804901
-0.003304	-0.009809	0.890160	-0.455530	-0.828217	0.849084	-125.804901
-0.003304	-0.009809	0.890160	-0.455530	-0.828217	0.849084	-125.804901
-0.003304	-0.009809	0.890160	-0.455530	-0.828217	0.849084	-125.804901
-0.002882	-0.009645	0.890292	-0.455279	-0.833735	0.797238	-125.837062
-0.002234	-0.009035	0.891124	-0.453664	-0.806562	0.697837	-126.044361
-0.002234	-0.009035	0.891124	-0.453664	-0.806562	0.697837	-126.044361
-0.002234	-0.009035	0.891124	-0.453664	-0.806562	0.697837	-126.044361
-0.002234	-0.009035	0.891124	-0.453664	-0.806562	0.697837	-126.044361
-0.001846	-0.008892	0.891212	-0.453495	-0.812249	0.650626	-126.065895
-0.002076	-0.009793	0.891514	-0.452883	-0.892822	0.720326	-126.145098
-0.002076	-0.009793	0.891514	-0.452883	-0.892822	0.720326	-126.145098
-0.002076	-0.009793	0.891514	-0.452883	-0.892822	0.720326	-126.145098
-0.000863	-0.009614	0.891440	-0.453036	-0.937374	0.587269	-126.124817
-0.003808	-0.009604	0.891902	-0.452111	-0.784404	0.886795	-126.244570
-0.003808	-0.009604	0.891902	-0.452111	-0.784404	0.886795	-126.244570
-0.003808	-0.009604	0.891902	-0.452111	-0.784404	0.886795	-126.244570
-0.003808	-0.009604	0.891902	-0.452111	-0.784404	0.886795	-126.244570
-0.003217	-0.009330	0.892131	-0.451669	-0.787412	0.811800	-126.301122
-0.006942	-0.010353	0.892401	-0.451071	-0.700073	1.245134	-126.378268
-0.006942	-0.010353	0.892401	-0.451071	-0.700073	1.245134	-126.378268
-0.006942	-0.010353	0.892401	-0.451071	-0.700073	1.245134	-126.378268
-0.006942	-0.010353	0.892401	-0.451071	-0.700073	1.245134	-126.378268
-0.006572	-0.010271	0.892429	-0.451022	-0.710875	1.203013	-126.384584
-0.005179	-0.009592	0.893129	-0.449668	-0.714962	1.024358	-126.558180
-0.005179	-0.009592	0.893129	-0.449668	-0.714962	1.024358	-126.558180
-0.005179	-0.009592	0.893129	-0.449668	-0.714962	1.024358	-126.558180
-0.005017	-0.009566	0.893021	-0.449885	-0.720403	1.006611	-126.530340
-0.003801	-0.008964	0.893227	-0.449500	-0.721835	0.850814	-126.579394
-0.003801	-0.008964	0.893227	-0.449500	-0.721835	0.850814	-126.579394
-0.003801	-0.008964	0.893227	-0.449500	-0.721835	0.850814	-126.579394
-0.003801	-0.008964	0.893227	-0.449500	-0.721835	0.850814	-126.579394
-0.003338	-0.008986	0.893350	-0.449259	-0.748151	0.804350	-126.610293
-0.003473	-0.008540	0.893669	-0.448632	-0.696094	0.794721	-126.690485
-0.003473	-0.008540	0.893669	-0.448632	-0.696094	0.794721	-126.690485
-0.003473	-0.008540	0.893669	-0.448632	-0.696094	0.794721	-126.690485
-0.003473	-0.008540	0.893669	-0.448632	-0.696094	0.794721	-126.690485
-0.002539	-0.008350	0.893422	-0.449134	-0.724258	0.689705	-126.625905
-0.002373	-0.009275	0.893954	-0.448056	-0.828384	0.719319	-126.764502
-0.002373	-0.009275	0.893954	-0.448056	-0.828384	0.719319	-126.764502
-0.002373	-0.009275	0.893954	-0.448056	-0.828384	0.719319	-126.764502
-0.002373	-0.009275	0.893954	-0.448056	-0.828384	0.719319	-126.764502
-0.001589	-0.009169	0.893934	-0.448102	-0.857739	0.633602	-126.758305
-0.002745	-0.009774	0.894501	-0.446952	-0.861378	0.781986	-126.906372
-0.002745	-0.009774	0.894501	-0.446952	-0.861378	0.781986	-126.906372
-0.002745	-0.009774	0.894501	-0.446952	-0.861378	0.781986	-126.906372
-0.002745	-0.009774	0.894501	-0.446952	-0.861378	0.781986	-126.906372
-0.001658	-0.009516	0.894192	-0.447580	-0.890132	0.657969	-126.825400
-0.004276	-0.013273	0.891878	-0.452060	-1.135311	1.124659	-126.253612
-0.004276	-0.013273	0.891878	-0.452060	-1.135311	1.124659	-126.253612
-0.004276	-0.013273	0.891878	-0.452060	-1.135311	1.124659	-126.253612
-0.004276	-0.013273	0.891878	-0.452060	-1.135311	1.124659	-126.253612
-0.004221	-0.013405	0.892078	-0.451663	-1.152155	1.125362	-126.304729
-0.006863	-0.016166	0.883370	-0.468347	-1.268679	1.562520	-124.153828
-0.006863	-0.016166	0.883370	-0.468347	-1.268679	1.562520	-124.153828
-0.006863	-0.016166	0.883370	-0.468347	-1.268679	1.562520	-124.153828
-0.006863	-0.016166	0.883370	-0.468347	-1.268679	1.562520	-124.153828
-0.006499	-0.016225	0.883399	-0.468295	-1.294276	1.528753	-124.160618
-0.008952	-0.017976	0.871261	-0.490408	-1.292461	1.904303	-121.273639
-0.008952	-0.017976	0.871261	-0.490408	-1.292461	1.904303	-121.273639
-0.008952	-0.017976	0.871261	-0.490408	-1.292461	1.904303	-121.273639
-0.007981	-0.017984	0.870929	-0.491016	-1.346555	1.808704	-121.194024
0.010386	0.017280	-0.857950	0.513338	-1.088668	2.037998	-118.232590
0.010386	0.017280	-0.857950	0.513338	-1.088668	2.037998	-118.232590
0.010386	0.017280	-0.857950	0.513338	-1.088668	2.037998	-118.232590
0.010480	0.017505	-0.857862	0.513475	-1.104948	2.060660	-118.214445
0.012193	0.017280	-0.843726	0.536358	-0.922035	2.241502	-115.129664
0.012193	0.017280	-0.843726	0.536358	-0.922035	2.241502	-115.129664
0.012193	0.017280	-0.843726	0.536358	-0.922035	2.241502	-115.129664
0.012193	0.017280	-0.843726	0.536358	-0.922035	2.241502	-115.129664
0.012217	0.017392	-0.843954	0.535995	-0.932366	2.250308	-115.179070
